1371.651,10.06,1.691,1.225,1.585,1.564,3.014,1.555,1.825,1.398,1.309,1.449,1.64,1.96,1.794,1.125,1.326,1.198,1.51,1.356,2.755,1.242,1.195,1.281,1.669,1.363,1.463,1.454,1.289,1.752,1.374,1.183,1.186,1.201,1.192,1.177,1.413,1.35,1.312,2.342,2.273,1.221,1.218,1.261,1.337,1.317,1.521,1.34,1.466,1.601,1.341,1.312,1.362,1.332,1.656,1.674,1.509,1.274,1.288,3.057,3.256,1.322,1.19,1.392,1.247,1.98,1.599,1.809,1.743,1.601,1.368,1.284,1.316,1.237,1.186,1.272,1.245,1.623,1.288,1.178,2.19,1.339,1.545,1.682,1.231,1.174,1.202,1.286,1.235,1.333,1.307,1.304,1.302,1.451,1.697,1.316,1.745,1.585,1.577,1.211,
18.689,2.501,2.324,2.598,2.221,2.58,2.352,2.732,2.788,2.281,3.246,2.178,4.524,2.671,2.419,2.587,2.085,2.409,2.373,2.002,3.112,2.161,2.198,2.154,2.202,2.147,2.175,2.183,2.08,2.048,3.087,2.204,2.081,2.15,2.204,2.215,2.514,2.451,2.324,2.115,3.318,2.163,2.059,2.079,2.029,2.071,2.12,2.137,2.02,2.113,3.185,2.14,2.065,2.177,2.049,2.026,2.376,2.259,2.037,26.323,3.206,2.214,2.211,2.276,2.259,2.062,2.387,2.402,1.99,2.168,2.984,2.088,1.992,2.06,2.428,2.239,2.763,2.733,2.259,1.935,3.16,2.277,2.017,1.992,2.043,2.106,2.165,2.023,8.465,2.075,3.213,2.202,8.104,2.27,2.292,3.078,2.501,2.067,2.254,2.184,
6.913,10.61,6.047,7.071,6.698,5.665,6.793,5.905,5.963,5.979,6.554,6.108,5.187,6.26,5.507,7.901,6.499,5.498,5.408,5.256,6.071,5.331,5.442,6.092,5.294,5.066,6.122,5.499,5.019,5.066,6.228,5.096,5.128,6.261,5.39,5.291,6.224,5.282,5.202,5.163,5.976,5.25,5.395,5.967,5.393,5.384,6.125,5.335,5.153,5.282,6.491,5.076,5.429,6.072,5.335,5.219,5.995,5.18,5.159,11.58,10.678,14.298,11.029,8.887,6.94,56.874,6.23,5.172,5.097,5.14,8.5,5.364,5.057,6.017,5.12,4.972,6.173,5.879,5.514,7.622,6.236,5.059,5.118,6.081,5.1,5.216,5.996,5.366,9.113,5.103,6.322,5.025,5.481,5.969,5.444,5.118,6.09,7.367,5.145,5.075,
21.501,22.337,27.917,22.559,24.503,28.387,20.675,23.394,21.457,22.081,20.922,20.133,30.009,21.052,22.379,21.309,20.807,22.981,20.931,22.069,21.703,19.418,22.442,19.754,22.02,20.399,26.37,19.96,109.437,19.804,20.398,21.957,20.038,22.002,19.666,20.588,22.781,20.111,28.465,22.125,20.97,22.889,20.386,24.813,22.221,19.461,22.637,20.723,19.803,22.538,20.242,23.2,20.066,20.06,30.213,20.172,23.512,19.944,20.161,22.962,20.534,22.172,21.953,20.87,22.486,21.435,20.542,21.976,19.53,21.985,19.346,25.236,23.323,21.091,27.083,20.799,20.47,21.892,19.512,21.894,19.824,20.929,22.675,20.505,21.308,21.958,33.801,25.316,20.0,21.163,23.293,21.045,84.456,21.542,28.627,22.861,21.099,23.088,20.315,19.935,
129.029,135.863,107.563,131.015,151.047,881.195,112.838,104.746,102.189,103.953,106.938,107.427,112.3,102.659,192.72,122.793,106.33,110.408,120.479,116.232,111.796,147.77,112.571,114.379,111.964,130.572,112.875,114.325,111.001,146.434,109.806,117.629,142.736,114.058,108.441,124.265,114.513,121.192,114.434,112.425,117.511,113.255,112.649,114.206,110.645,114.416,116.79,109.606,108.318,110.651,112.063,171.495,114.487,177.971,117.981,117.61,115.287,134.497,114.51,112.05,110.197,137.515,110.737,114.547,112.295,122.424,109.842,111.308,117.15,118.572,117.476,109.203,110.083,109.444,112.437,110.347,116.042,114.944,119.798,119.343,107.73,116.288,116.841,125.391,115.5,220.604,121.757,115.63,122.145,123.141,114.749,112.966,116.829,120.515,141.93,110.165,152.858,125.549,123.32,109.863,
1464.022,743.754,659.583,709.077,666.791,660.911,878.322,779.305,780.751,748.153,809.229,728.904,727.169,666.388,695.183,1485.169,796.623,747.732,739.716,691.895,887.773,823.867,737.211,701.25,700.849,675.946,680.393,694.277,700.534,1697.156,729.423,726.479,687.167,708.592,674.247,688.123,815.754,792.626,774.378,769.794,687.954,668.648,687.211,671.764,1560.896,684.486,697.394,682.019,855.049,711.953,677.341,788.904,726.867,768.414,693.689,713.072,682.652,684.416,1472.341,671.001,680.812,818.813,694.86,791.217,774.49,711.424,700.691,689.003,743.258,717.946,739.607,709.806,814.08,1523.258,808.606,699.302,756.25,705.902,676.852,716.332,688.586,677.643,678.993,677.949,713.872,747.784,713.369,1542.821,655.983,712.231,694.427,724.121,704.993,712.998,715.036,684.623,696.0,720.142,729.695,715.669,
5930.995,5803.817,6241.296,6031.46,5340.017,6172.896,6291.426,6099.997,5965.488,5132.349,6080.233,5868.355,5931.023,69391.309,4410.155,4445.976,4219.882,4511.629,4262.516,4551.156,4284.298,4658.92,4837.884,4715.063,4892.965,4720.368,4935.987,5137.663,4778.261,4992.03,4766.415,5019.938,5606.437,5165.427,4759.725,4863.281,4898.783,5157.558,4601.332,5261.572,4899.129,4505.859,5748.949,4845.226,6215.64,6067.032,5575.483,5833.126,5909.561,5883.712,6061.762,5247.408,6252.066,6011.351,6017.481,5932.245,5221.704,6082.324,5758.441,6028.844,5843.351,5164.939,111693.969,13632.346,4321.869,4635.036,4319.111,4584.931,4470.468,4327.875,4450.947,4377.745,4528.866,4477.155,4232.027,4290.24,4394.235,4471.468,4290.327,4624.467,4456.738,4697.651,4299.22,4588.18,4473.085,4352.335,4432.017,4410.562,4240.117,4347.805,4546.505,4842.307,4554.651,5087.656,4801.03,4875.119,4896.66,4830.585,4779.43,5199.673,
38920.119,145500.129,37931.271,38436.185,37811.511,38873.676,39139.854,194864.109,37119.918,38978.52,38520.939,39443.836,38391.006,179157.175,36413.509,36035.497,35747.122,36619.106,34676.964,35007.68,122466.719,36393.151,35134.244,35138.676,34917.36,34276.24,124151.776,36776.787,36201.475,35780.932,36145.545,36693.701,123368.727,35318.56,35115.976,35014.519,35816.335,35162.61,122533.107,35632.384,35773.298,35078.409,36099.286,35309.022,124323.69,36881.023,36127.298,35958.779,35611.753,36095.675,122573.679,36718.187,36086.861,35717.876,36051.346,36591.942,35874.66,122124.548,35407.25,35808.162,35283.054,35414.477,35972.33,123953.914,35467.737,34958.969,34828.392,35736.695,35305.487,124640.471,35813.897,35848.521,36039.869,36520.924,35622.425,122729.354,36379.055,36283.241,36117.387,36131.499,35270.395,124334.081,36437.376,36322.904,36414.655,36083.222,36053.873,36586.846,122048.598,34779.014,36090.972,35373.237,35574.036,35557.924,125234.863,35719.032,35816.075,35257.344,35611.219,35360.932,
503049.84,410354.307,496416.628,403684.345,495909.541,401416.891,498686.38,406853.674,498919.551,404444.484,407010.033,501935.765,403931.865,500360.563,403783.504,501280.44,406252.159,494706.238,401275.846,491967.653,400853.846,401012.796,496813.357,402214.121,496959.983,402197.442,498376.688,403274.651,502575.615,406379.651,501775.068,404602.333,404724.734,499151.095,405262.577,497296.115,406287.936,496539.979,406586.658,496884.532,402564.78,494213.3,405422.675,408326.999,497045.111,406755.709,498565.172,405384.149,496282.072,401528.854,495395.62,404984.625,495701.278,405971.131,405128.493,493616.11,403509.683,495199.211,401591.781,492380.182,399503.015,494259.98,407735.949,494926.284,409695.559,407321.825,504307.863,406264.271,499929.006,406393.216,495186.665,402845.396,495735.395,410211.803,496439.678,408388.279,406906.014,500060.094,403170.385,497832.993,407098.786,496933.55,401567.955,498899.26,410764.497,499640.205,406033.401,409217.76,500830.181,404358.665,496992.943,401978.772,500215.962,408458.503,500212.046,407593.449,499587.995,409345.156,408795.029,498789.313,
4.56708365e6,4.829184542e6,4.496242223e6,4.704894993e6,4.704505924e6,4.568133192e6,4.507805265e6,4.805509421e6,4.457420831e6,4.542603542e6,4.585947643e6,4.761432916e6,4.515916219e6,4.532254207e6,4.580683507e6,4.517704939e6,4.987826776e6,4.625616836e6,4.544761429e6,4.415206741e6,4.405613683e6,4.715357804e6,4.752108733e6,4.706793361e6,4.593744896e6,4.525919996e6,4.823297695e6,4.525639038e6,4.512727023e6,4.591703557e6,4.690064163e6,4.537228773e6,4.542517612e6,4.635280661e6,4.458054914e6,4.80951374e6,4.677461537e6,4.630928751e6,4.334650133e6,4.531298265e6,4.803379819e6,4.76413607e6,4.698614013e6,4.56550932e6,4.470657501e6,4.773427694e6,4.4924623e6,4.510595245e6,4.586809097e6,4.655429597e6,4.57339347e6,4.544615571e6,4.589315099e6,4.446750741e6,4.832965612e6,4.547783815e6,4.48041237e6,4.251055721e6,4.44840387e6,4.746137716e6,4.687727676e6,4.652487481e6,4.561319262e6,4.500273077e6,4.798449123e6,4.538363447e6,4.545978208e6,4.596735581e6,4.675439114e6,4.535519587e6,4.502299543e6,4.522814968e6,4.376787484e6,4.804092439e6,4.520813348e6,4.498194303e6,4.280682565e6,4.468397274e6,4.761104796e6,4.739070587e6,4.640963972e6,4.573933772e6,4.449360168e6,4.7550218e6,4.504831786e6,4.565179249e6,4.71001162e6,4.727861452e6,4.557016049e6,4.556080194e6,4.555532442e6,4.417314258e6,4.871153461e6,4.548865261e6,4.522202975e6,4.256355344e6,4.447151214e6,4.738436085e6,4.699639272e6,4.665465297e6,
